# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
26100000 822.546 968.887 99937.1 -19720 565.954
26200000 827.067 406.126 100026 -19721 569.065
26300000 857.092 -1249.43 100380 -19710.1 589.724
26400000 830.797 -1039.52 100396 -19707.5 571.631
26500000 822.906 -495.786 100090 -19720.3 566.202
26600000 844.32 914.051 99960.7 -19721.5 580.936
26700000 835.193 18.8755 100145 -19714 574.656
26800000 834.168 -2208.11 100315 -19728 573.951
26900000 836.076 -242.383 100186 -19713.9 575.264
27000000 836.879 1024.19 99965.7 -19720.4 575.816
27100000 830.708 899.803 100011 -19717.2 571.57
27200000 812.295 -527.88 100174 -19713.8 558.901
27300000 845.759 -65.8094 100189 -19713.5 581.926
27400000 822.93 370.048 100060 -19720.6 566.219
27500000 820.164 182.994 99943.8 -19729.1 564.315
27600000 840.09 112.72 100007 -19730 578.026
27700000 809.144 -400.675 100125 -19721.7 556.733
27800000 800.407 655.82 100065 -19712.2 550.722
27900000 815.372 984.643 99950.1 -19724.1 561.018
28000000 804.449 134.517 99988.7 -19727.9 553.503
28100000 821.009 225.402 100036 -19723.7 564.896
28200000 835.381 -357.332 99998.5 -19734.8 574.786
28300000 807.756 978.834 99917.8 -19723.9 555.778
28400000 829.175 627.345 99924.8 -19731 570.515
28500000 805.402 -347.436 99987.6 -19732.3 554.158
28600000 798.153 -97.9772 99992.4 -19730.4 549.171
28700000 819.866 359.978 99862.8 -19744 564.11
28800000 807.251 39.9372 99812.3 -19749 555.431
28900000 818.983 177.258 99903.5 -19736.2 563.503
29000000 799.758 -487.933 99990.2 -19738.5 550.275
29100000 814.085 -652.988 99908.2 -19754.9 560.133
29200000 827.333 219.367 99770.7 -19751.6 569.248
29300000 809.891 803.143 99770.9 -19738.6 557.247
29400000 807.689 -392.199 99908.5 -19745.5 555.732
29500000 805.84 -261.08 99906.6 -19740.4 554.459
29600000 791.497 138.667 99766 -19752.3 544.591
29700000 799.385 376.564 99701.4 -19752.9 550.018
29800000 808.836 -195.305 99795.2 -19752.7 556.521
29900000 803.879 -889.471 99875.9 -19753.5 553.11
30000000 813.805 -153.691 99789.8 -19752.2 559.94
30100000 783.905 -126.653 99671.7 -19769.3 539.367
30200000 805.048 -477.365 99689.4 -19769.6 553.915
30300000 803.46 -10.6832 99782.2 -19749.6 552.822
30400000 793.033 -1026.68 99823.4 -19760.4 545.648
30500000 794.771 -74.8754 99709.6 -19756.4 546.844
30600000 801.274 248.872 99595.8 -19765.6 551.318
30700000 777.888 249.82 99668.3 -19758.4 535.227
30800000 788.922 -552.024 99768.5 -19763.3 542.819
30900000 790.336 -655.811 99694.4 -19770.8 543.792
31000000 790.432 -157.711 99563.3 -19775.8 543.858
31100000 802.957 49.8555 99572.4 -19773.6 552.476
31200000 777.413 39.6764 99685.5 -19759.9 534.901
31300000 800.815 -929.418 99740.5 -19772.5 551.002
31400000 787.212 -1067.67 99621.1 -19777.9 541.643
31500000 780.504 589.756 99454.6 -19773.4 537.027
31600000 798.51 -5.2441 99536.8 -19779.5 549.416
31700000 772.252 -1020.2 99726.3 -19768.9 531.349
31800000 781.326 -34.6294 99650.1 -19768.9 537.593
31900000 765.836 593.519 99385.7 -19785.5 526.935
32000000 775.43 457.769 99350.4 -19788.1 533.536
32100000 779.552 -263.208 99597.5 -19782.3 536.372
32200000 775.57 -875.175 99713.2 -19771.7 533.632
32300000 801.822 -99.7793 99491.4 -19776.2 551.695
32400000 770.011 766.409 99275.7 -19789.6 529.807
32500000 769.273 1456.96 99389.5 -19774.3 529.3
32600000 769.291 -1230.14 99654.3 -19777.4 529.312
32700000 780.225 -1121.53 99585.1 -19787.6 536.835
32800000 782.652 1593.38 99270.9 -19786.1 538.505
32900000 775.995 1240.88 99249.2 -19792.7 533.924
33000000 780.416 -266.033 99549.9 -19777.9 536.967
33100000 778.525 -1138.72 99624.8 -19784.4 535.665
33200000 768.569 -4.82189 99309.3 -19797.6 528.815
33300000 769.755 1926.51 99100.1 -19796 529.631
33400000 759.14 -215.567 99348.7 -19792.3 522.327
33500000 775.218 -1263.28 99637.9 -19785.5 533.39
33600000 760.373 -386.756 99429.7 -19793.6 523.176
33700000 741.069 549.517 99048.3 -19810.6 509.893
33800000 755.724 1196.87 99107.5 -19807.7 519.977
33900000 769.524 -294.436 99486.4 -19788.5 529.472
34000000 784.625 -1594.27 99555.4 -19796.5 539.862
34100000 758.976 290.151 99202.1 -19810.6 522.214
34200000 762.895 1422.5 98984.2 -19813.1 524.911
34300000 738.986 599.912 99220.9 -19795.6 508.461
34400000 752.176 -1088.12 99487 -19800.6 517.536
34500000 745.615 467.487 99314.2 -19792.8 513.021
34600000 740.174 983.069 98976.7 -19818 509.278
34700000 746.864 1035.83 99031.9 -19813.2 513.881
34800000 756.791 -766.352 99351 -19804.8 520.711
34900000 751.353 -450.501 99350.6 -19796.4 516.97
35000000 740.701 -40.1073 99055.2 -19815 509.641
35100000 750.729 1705.89 98943.4 -19814.3 516.54
35200000 753.817 -1414.77 99176.4 -19827.6 518.665
35300000 751.529 -418.515 99324.9 -19803.7 517.091
35400000 733.173 660.102 99171.2 -19802.1 504.461
35500000 759.788 1192.32 98962.1 -19824.7 522.773
35600000 747.57 487.28 98990.1 -19826.4 514.367
35700000 738.382 -626.534 99189.2 -19817.5 508.045
35800000 730.576 -1018.31 99223.9 -19818.1 502.674
35900000 751.792 -531.514 99018.3 -19839.8 517.272
36000000 749.795 769.167 98907.4 -19833.3 515.898
36100000 749.288 135.441 99016.9 -19828.2 515.549
36200000 741.113 -1089.86 99161.4 -19827 509.924
36300000 727.428 2.95998 99077.5 -19823.4 500.508
36400000 725.843 1141.86 98874.8 -19832 499.417
36500000 742.291 451.981 98887.9 -19838.2 510.734
36600000 730.992 -135.438 99067.3 -19821.8 502.96
36700000 730.19 -937.94 99080.8 -19836.8 502.408
36800000 735.025 301.591 98898.7 -19836.4 505.735
36900000 736.83 518.938 98804.3 -19848.4 506.977
37000000 735.669 -455.843 98957.9 -19840.4 506.178
37100000 732.009 -714.979 99064.8 -19828.3 503.66
37200000 736.2 -310.446 98920.4 -19846.9 506.544
37300000 723.851 377.498 98751.9 -19847 498.047
37400000 722.868 600.924 98820.1 -19842.2 497.37
37500000 720.666 -1075.22 98978.2 -19844.5 495.856
37600000 736.892 396.313 98944.9 -19833.9 507.02
37700000 712.57 921.861 98787.4 -19837.3 490.285
37800000 718.743 827.549 98717.2 -19851.1 494.533
37900000 712.232 -1063.91 98825.2 -19860.2 490.053
38000000 724.992 -581.86 98900 -19851.3 498.832
38100000 715.265 285.35 98813.2 -19848.5 492.139
38200000 737.808 414.672 98687.7 -19857 507.65
38300000 713.263 480.424 98733.6 -19854.5 490.762
38400000 719.182 -912.626 98853.7 -19865.2 494.834
38500000 716.495 -443.071 98776.4 -19858.3 492.986
38600000 719.992 999.956 98659.6 -19855.7 495.392
38700000 726.507 271.641 98703.5 -19859.6 499.874
38800000 724.985 -256.626 98791.6 -19850.8 498.827
38900000 714.214 -236.265 98743.9 -19856 491.416
39000000 710.435 873.61 98618.7 -19854.6 488.816
39100000 721.599 -96.0461 98607.2 -19875.3 496.497
39200000 718.396 627.991 98699.4 -19853.2 494.294
39300000 714.715 -975.043 98750.5 -19870 491.761
39400000 697.465 301.505 98597.3 -19866.7 479.892
39500000 707.94 137.413 98501.1 -19882.6 487.099
39600000 715.045 487.099 98624.7 -19860.2 491.988
39700000 692.453 -2432.19 98775.5 -19882 476.443
39800000 695.221 201.733 98619 -19870.2 478.348
39900000 692.984 1370.12 98372.3 -19871.2 476.809
40000000 715.103 647.353 98430.5 -19879 492.028
40100000 700.439 -757.057 98707.1 -19873.5 481.938
40200000 685.413 -1689.03 98742.9 -19882 471.6
40300000 707.404 845.524 98437 -19877.8 486.731
40400000 693.911 1164.01 98258.3 -19886.7 477.447
40500000 702.081 799.427 98509.3 -19872.7 483.068
40600000 687.437 -1693.12 98780.2 -19879.1 472.992
40700000 677.37 -389.94 98550.7 -19881.2 466.066
40800000 687.504 1112.09 98191 -19894.5 473.038
40900000 679.811 459.873 98304.5 -19890.4 467.745
41000000 686.688 -1735.24 98679.4 -19884.8 472.477
41100000 687.733 -1276.92 98673.6 -19879.8 473.196
41200000 686.281 512.4 98253.3 -19900.7 472.197
41300000 684.447 2044.56 98090.3 -19900.7 470.935
41400000 678.742 -896.188 98441.7 -19900.2 467.01
41500000 693.718 -1656.69 98705.7 -19876.9 477.314
41600000 698.491 447.949 98425.7 -19886.6 480.598
41700000 692.398 1736.9 98089.1 -19901.3 476.406
41800000 695.959 1222.91 98199.7 -19903.3 478.856
41900000 681.167 -1255.05 98503.4 -19899.4 468.678
42000000 688.835 -893.36 98489.4 -19894.3 473.954
42100000 678.152 90.9596 98202.5 -19904.9 466.604
42200000 684.487 1549.68 98072.2 -19914 470.963
42300000 677.824 -114.851 98288.3 -19904.4 466.378
42400000 681.878 -909.634 98485 -19895.6 469.167
42500000 672.922 -481.589 98332.6 -19903.5 463.005
42600000 666.289 378.279 98081.8 -19914 458.441
42700000 677.577 305.739 98104.3 -19920.9 466.208
42800000 676.176 -1042.57 98316.1 -19915.6 465.244
42900000 672.358 -1502.17 98347.9 -19916.5 462.617
43000000 677.498 -357.274 98135.8 -19922.6 466.154
43100000 668.684 15.587 98017.8 -19930.1 460.09
43200000 677.018 76.9029 98174.4 -19918.3 465.823
43300000 662.761 -962.664 98304.9 -19913.8 456.014
43400000 672.21 -546.086 98197.9 -19920.5 462.515
43500000 662.287 454.343 98024.6 -19922.5 455.687
43600000 660.914 1596.32 98031.4 -19916.5 454.743
43700000 654.828 -688.204 98184.8 -19918.2 450.556
43800000 665.973 -759.402 98216.1 -19915.1 458.224
43900000 665.841 -34.6453 98048.9 -19932.9 458.133
44000000 680.119 606.952 97975.9 -19928.3 467.957
44100000 670.608 -132.257 98088.1 -19926.4 461.413
44200000 662.384 -1076.6 98137.7 -19926.2 455.754
44300000 656.993 616.887 98008.4 -19925.1 452.045
44400000 662.661 205.943 97916.8 -19944.2 455.945
44500000 655.302 -539.027 98008.6 -19943.3 450.882
44600000 656.993 -906.067 98104.7 -19935.7 452.045
44700000 649.124 1081.84 98031.5 -19920.4 446.631
44800000 650.758 600.892 97906.6 -19931.2 447.755
44900000 644.695 616.222 97883.5 -19941.8 443.584
45000000 650.571 -321.642 98008.3 -19936.3 447.626
45100000 657.49 -715.317 98060.8 -19935.3 452.387
45200000 644.226 37.1032 97908.4 -19939.5 443.261
45300000 662.012 433.888 97777.7 -19948.4 455.499
45400000 628.945 -318.503 97855.9 -19947.2 432.747
45500000 650.801 -872.245 97974 -19948.7 447.785
45600000 642.205 -1274.15 97944.4 -19952 441.87
45700000 646.991 102.662 97776.3 -19959.2 445.163
45800000 640.805 597.574 97767.4 -19946.8 440.907
45900000 635.519 -471.399 97902.8 -19949.6 437.27
46000000 634.545 -905.604 97909.6 -19950.1 436.6
46100000 643.143 843.15 97769.5 -19940.6 442.515
46200000 643.726 -146.376 97694.4 -19967.5 442.917
46300000 632.101 -252.081 97813.1 -19959.2 434.918
46400000 647.773 151.467 97870 -19952.9 445.701
46500000 642.337 787.861 97750.1 -19950.4 441.961
46600000 630.288 1204.45 97642.3 -19956.1 433.671
46700000 642.052 327.278 97721.7 -19962.2 441.765
46800000 630.836 -632.572 97849 -19950.9 434.048
46900000 626.516 -540.36 97793.5 -19961.7 431.075
47000000 641.882 719.071 97596.2 -19961.8 441.648
47100000 626.294 596.241 97581.9 -19969.2 430.923
47200000 625.665 -546.585 97743.8 -19968.6 430.49
47300000 620.218 -500.227 97800.1 -19957.9 426.742
47400000 629.344 88.2388 97644.2 -19969 433.021
47500000 624.108 1157.03 97470.6 -19972.1 429.418
47600000 623.053 176.621 97612.8 -19969.1 428.693
47700000 621.038 -1644.31 97778.9 -19978.5 427.306
47800000 620.02 -165.322 97635.2 -19971.6 426.606
47900000 619.31 1226 97438.2 -19973.1 426.117
48000000 632.212 -442.353 97504.8 -19990.1 434.994
48100000 619.529 -821.967 97694.2 -19975.1 426.268
48200000 624.602 -702.648 97694.2 -19973.6 429.758
48300000 613.512 507.219 97449.1 -19982.1 422.128
48400000 619.351 833.242 97350.1 -19988.7 426.145
48500000 622.56 24.3094 97564.4 -19978.7 428.354
48600000 620.989 -1582.39 97693.2 -19985.7 427.273
48700000 616.52 -45.6048 97514.8 -19986.2 424.198
48800000 609.721 1729.04 97285.8 -19984 419.519
48900000 608.988 -370.991 97382.3 -20002.3 419.015
49000000 619.554 -469.11 97621 -19978.6 426.285
49100000 600.345 -1438.21 97572.9 -19992.5 413.068
49200000 614.516 875.602 97304.9 -19993.2 422.819
49300000 595.948 738.119 97243.8 -20003.2 410.043
49400000 612.39 -454.407 97472.5 -19993.4 421.356
49500000 611.106 -1340.89 97593.6 -19995.6 420.473
49600000 615.838 461.906 97357.2 -19999.5 423.728
49700000 591.097 1459.31 97170.4 -19999.4 406.706
49800000 601.79 -609.066 97342.8 -20008.4 414.062
49900000 601.902 -1505.25 97549.1 -20001.4 414.14
50000000 600.672 -1443.1 97393.1 -20013.2 413.294
50100000 605.194 753.57 97146.7 -20008.1 416.405
50200000 609.49 731.035 97226.7 -20004.9 419.36
50300000 602.543 -1227.78 97475.6 -20005.7 414.581
50400000 596.321 -585.616 97414.8 -20001.7 410.3
50500000 608.224 804.727 97111.1 -20019.1 418.489
50600000 588.227 1120.3 97059.2 -20020.2 404.731
50700000 593.104 -975.136 97338.7 -20014.2 408.086
50800000 590.237 -1425.86 97439 -20013.6 406.114
50900000 591.2 -648.854 97194.7 -20023.3 406.776
51000000 586.264 932.172 96995 -20026.3 403.38
51100000 593.809 431.624 97163.7 -20010.9 408.571
51200000 588.999 -1574.03 97378.6 -20021 405.262
51300000 579.661 41.1595 97238.2 -20008.4 398.837
51400000 586.615 1011.21 96952.8 -20026.8 403.621
51500000 582.133 560.419 97005.5 -20033.9 400.538
51600000 593.841 -1078.89 97305.1 -20021.3 408.593
51700000 584.971 -1266.62 97322.6 -20024 402.49
51800000 577.266 773.137 96999.6 -20027 397.189
51900000 586.974 1185 96883.8 -20030.3 403.869
