# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
29500000 811.713 752.188 99899.3 -19828.7 558.501
29600000 804.817 301.34 100139 -19811.2 553.755
29700000 807.064 -1389.89 100239 -19822.7 555.302
29800000 790.193 -156.188 100000 -19833.6 543.694
29900000 801.181 1891.39 99785.6 -19827.9 551.254
30000000 799.715 764.528 99937.6 -19828.9 550.245
30100000 803.662 -1290.6 100198 -19828 552.961
30200000 809.464 -525.087 100116 -19827.3 556.953
30300000 799.537 646.439 99794.6 -19845 550.123
30400000 787.187 1064.64 99754.1 -19841.5 541.625
30500000 800.674 -525.743 100064 -19830.5 550.905
30600000 805.224 -989.81 100199 -19829.7 554.036
30700000 784.075 701.386 99863.3 -19836.9 539.484
30800000 799.045 1672.38 99631 -19849.3 549.784
30900000 800.329 -83.7648 99864.1 -19843.5 550.668
31000000 790.948 -1310.19 100176 -19829.4 544.213
31100000 790.199 -135.291 99999.7 -19830.5 543.698
31200000 790.825 1352.7 99609.1 -19851.5 544.128
31300000 789.198 794.063 99633.9 -19861.3 543.009
31400000 792.203 -855.39 100042 -19836.3 545.077
31500000 784.113 -1128.53 100129 -19830.6 539.51
31600000 784.317 25.2513 99730 -19853.7 539.651
31700000 780.253 931.462 99488.4 -19869.5 536.854
31800000 778.982 78.676 99762.5 -19855.1 535.98
31900000 784.471 -1388.35 100044 -19846 539.756
32000000 781.92 -20.6824 99878.6 -19842.3 538.001
32100000 779.174 738.23 99547.6 -19872.9 536.112
32200000 794.339 2191.86 99559.7 -19849.3 546.546
32300000 790.258 -689.33 99866.8 -19860 543.738
32400000 782.206 -1535.51 99923.8 -19860.1 538.198
32500000 792.018 0.0778471 99633.6 -19867.7 544.949
32600000 772.123 865.186 99487 -19870.8 531.26
32700000 773.866 -97.2884 99680.6 -19868.2 532.46
32800000 780.22 -850.938 99855.1 -19860.6 536.832
32900000 773.06 769.47 99691.6 -19858.3 531.906
33000000 788.922 498.928 99468.5 -19882.8 542.819
33100000 777.51 1200.5 99544.3 -19856.1 534.967
33200000 772.064 -1133.08 99760 -19871.9 531.22
33300000 775.68 -1304.86 99737.4 -19873.1 533.708
33400000 769.713 1.73734 99500.6 -19878.6 529.602
33500000 752.003 281.843 99448.2 -19884.3 517.417
33600000 763.291 -805.319 99607.2 -19880.8 525.184
33700000 766.527 -397.572 99691.6 -19865.9 527.41
33800000 736.003 -686.548 99565.6 -19883.8 506.408
33900000 756.274 589.412 99422.4 -19888.3 520.356
34000000 752.26 340.739 99453.3 -19881.4 517.594
34100000 760.985 -202.587 99569.7 -19873.5 523.597
34200000 759.369 -118.142 99567 -19871.9 522.485
34300000 747.037 -569.359 99462 -19893.7 514
34400000 754.064 810.638 99381.7 -19882.4 518.835
34500000 753.201 -615.276 99456.7 -19895.8 518.241
34600000 751.507 549.997 99533 -19875.3 517.075
34700000 761.561 -24.9633 99468.8 -19888.3 523.993
34800000 755.194 -69.4289 99368.7 -19891.6 519.613
34900000 747.391 312.309 99331.4 -19898.1 514.244
35000000 747.905 -1037.16 99432.5 -19898.7 514.597
35100000 738.77 -978.748 99501 -19896.8 508.312
35200000 747.678 -511.742 99372.1 -19904.4 514.441
35300000 742.455 -113.572 99225.9 -19912.7 510.848
35400000 731.11 -611.485 99296.8 -19909.3 503.042
35500000 737.855 -806.263 99446.7 -19896.2 507.682
35600000 746.886 -969.812 99414.7 -19907.3 513.896
35700000 750.501 1167.69 99249.2 -19898.1 516.384
35800000 742.382 912.322 99193.6 -19903.3 510.797
35900000 742.317 -75.0245 99334.6 -19897.2 510.752
36000000 747.823 -406.376 99396.2 -19907.4 514.541
36100000 740.262 -340.31 99266.3 -19913 509.338
36200000 749.966 836.034 99088.3 -19915.7 516.016
36300000 727.418 435.081 99184.6 -19908.5 500.502
36400000 732.743 -402.976 99398 -19892.4 504.165
36500000 738.057 -1092.71 99353.8 -19910.2 507.822
36600000 738.784 1780.22 99106.8 -19903.6 508.322
36700000 740.421 837.077 99010.3 -19924.3 509.448
36800000 732.374 -639.72 99218.1 -19919.1 503.911
36900000 725.821 -1177.83 99369.6 -19908.9 499.403
37000000 732.504 -224.013 99215.2 -19922 504.001
37100000 730.432 1746.3 98985 -19910.8 502.575
37200000 737.091 876.195 99009.9 -19922.1 507.156
37300000 718.274 282.86 99232.1 -19909.1 494.21
37400000 721.91 -931.202 99259.9 -19923 496.712
37500000 742.999 687.014 99019.5 -19921.4 511.222
37600000 723.768 869.074 98888.8 -19938.5 497.99
37700000 728.85 54.5281 99083.3 -19924 501.486
37800000 717.705 -800.526 99275 -19916 493.818
37900000 710.535 -602.961 99109.9 -19924.6 488.885
38000000 720.794 1100.06 98815.8 -19935.9 495.944
38100000 711.893 1153.44 98844.1 -19935.8 489.82
38200000 729.493 -835.532 99191.6 -19928.4 501.929
38300000 709.658 -1377.17 99234.9 -19926.4 488.281
38400000 731.063 277.936 98868.7 -19944.4 503.009
38500000 710.443 1958.51 98673.6 -19938.2 488.821
38600000 706.861 73.3218 98969.8 -19933.2 486.357
38700000 719.769 -888.63 99252.1 -19923.4 495.238
38800000 730.196 278.85 98995.8 -19935.5 502.413
38900000 716.744 1984.59 98627.2 -19948 493.157
39000000 716.881 787.032 98785.5 -19942.5 493.251
39100000 700.544 -1751.75 99154.3 -19941.6 482.01
39200000 714.376 -712.699 99068.3 -19938.4 491.527
39300000 716.49 882.009 98693.8 -19956.3 492.982
39400000 698.22 915.753 98651.3 -19958.4 480.411
39500000 709.761 -1110.88 98930.5 -19958.9 488.352
39600000 717.256 -723.364 99071.8 -19940.1 493.509
39700000 710.627 -83.7022 98854.8 -19948.6 488.948
39800000 692.334 1390.09 98611.9 -19956.5 476.362
39900000 716.371 1601.85 98742.3 -19943.7 492.9
40000000 704.641 -472.155 98982.5 -19936 484.829
40100000 700.943 -2363.37 98931.6 -19973.3 482.285
40200000 697.054 756.072 98638.9 -19963 479.609
40300000 689.457 1934.18 98589.1 -19949.6 474.382
40400000 700.03 -566.426 98817.8 -19956.3 481.657
40500000 689.624 -357.328 98901.9 -19948.9 474.497
40600000 708.307 218.886 98693.5 -19961.5 487.352
40700000 695.54 777.775 98524 -19976.7 478.568
40800000 686.199 584.498 98649.7 -19956.1 472.14
40900000 699.557 -1203.4 98798.6 -19972.3 481.332
41000000 694.709 -157.149 98703 -19966.2 477.996
41100000 694.803 986.114 98542.6 -19971.6 478.061
41200000 691.137 77.4625 98567.8 -19978.1 475.538
41300000 685.28 -41.2125 98706.3 -19965.6 471.508
41400000 689.905 -79.9687 98702.7 -19967.5 474.69
41500000 686.318 394.894 98535 -19983.4 472.223
41600000 685.864 657.361 98486.9 -19979 471.91
41700000 683.379 -120.787 98623.2 -19973.1 470.2
41800000 679.137 -2064.6 98691.7 -19995 467.281
41900000 681.762 174.361 98544.8 -19977.6 469.087
42000000 685.522 732.434 98406 -19987.6 471.675
42100000 659.142 485.135 98501.6 -19976.3 453.524
42200000 684.399 -217.391 98631 -19978.4 470.902
42300000 683.888 -122.887 98582.7 -19981.1 470.55
42400000 677.768 347.437 98413.4 -19989.3 466.34
42500000 678.078 1326.96 98371.7 -19985.5 466.553
42600000 670.608 -764.589 98513.7 -20000.4 461.413
42700000 688.968 -424.282 98562.1 -19984.3 474.046
42800000 675.921 294.137 98432.1 -19990.5 465.069
42900000 658.087 92.4014 98336.7 -19997.7 452.798
43000000 660.384 872.609 98401.1 -19986.7 454.378
43100000 659.94 -1136.76 98503.5 -20000.9 454.073
43200000 664.114 -358.549 98450.2 -19996.5 456.945
43300000 661.191 1318.29 98295.6 -19989.2 454.934
43400000 668.612 717.318 98270 -20001 460.039
43500000 663.252 361.101 98424.7 -19992.8 456.352
43600000 663.662 -1186.26 98476.6 -20009.3 456.633
43700000 654.562 -390.681 98289.5 -20009.6 450.373
43800000 662.76 1341.22 98167.5 -19998.3 456.013
43900000 656.123 1135.63 98296.3 -19991.8 451.446
44000000 661.281 -978.961 98459.8 -20000.3 454.996
44100000 654.923 457.123 98339.2 -20003.9 450.621
44200000 656.988 618.668 98117.1 -20020.8 452.042
44300000 670.971 117.283 98132.4 -20024.1 461.663
44400000 658.039 -1177.08 98387.5 -20016.1 452.765
44500000 640.93 -1828.29 98428 -20008.2 440.993
