# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
7300 1850.63 126981 87863.6 -19398.6 1273.33
7400 1864.06 127427 87864.8 -19390.6 1282.57
7500 1922.09 126925 87866 -19413.3 1322.5
7600 1873.34 129232 87867.1 -19362.7 1288.95
7700 1844.21 131378 87868.4 -19325.8 1268.91
7800 1848.23 131950 87869.6 -19311.7 1271.68
7900 1888.72 132254 87870.8 -19322.8 1299.54
8000 1860.07 134073 87872.1 -19286.3 1279.82
8100 1862.57 134431 87873.4 -19271.2 1281.54
8200 1849.02 136297 87874.7 -19245.3 1272.22
8300 1843.1 137094 87876.1 -19224.4 1268.14
8400 1866.38 137301 87877.4 -19223.7 1284.17
8500 1876.18 138572 87878.8 -19213.5 1290.91
8600 1863.63 139899 87880.2 -19187.9 1282.27
8700 1839.43 141345 87881.6 -19154.4 1265.62
8800 1872.89 142209 87883.1 -19160.4 1288.64
8900 1861.87 142948 87884.5 -19135.7 1281.06
9000 1829.93 144398 87886 -19096.7 1259.09
9100 1845.15 145489 87887.5 -19090.1 1269.56
9200 1868.54 145852 87889.1 -19089.1 1285.65
9300 1875.35 146000 87890.6 -19076.9 1290.34
9400 1853.52 147791 87892.2 -19045 1275.31
9500 1892.78 148059 87893.8 -19054.9 1302.33
9600 1872.43 149237 87895.5 -19024.1 1288.33
9700 1912.82 148940 87897.1 -19035.2 1316.12
9800 1901.34 150837 87898.8 -19010.9 1308.22
9900 1925.65 151159 87900.5 -19011.3 1324.94
10000 1926.66 151370 87902.2 -18996 1325.64
10100 1928.19 152401 87904 -18981.4 1326.69
10200 1946.92 152425 87905.7 -18979 1339.58
10300 1996.06 152101 87907.5 -18998 1373.39
10400 1975.28 153421 87909.3 -18969.4 1359.09
10500 1985.05 152901 87911.2 -18962.3 1365.82
10600 2012.61 153188 87913.1 -18967.9 1384.78
10700 2004.74 154188 87915 -18949.9 1379.36
10800 2020.99 154727 87916.9 -18949 1390.54
10900 2009.3 155262 87918.8 -18929.6 1382.5
11000 1994.79 156362 87920.8 -18908.8 1372.52
11100 2032.43 155904 87922.8 -18924.6 1398.41
11200 2024.07 157001 87924.8 -18909.3 1392.67
11300 2029.34 156656 87926.8 -18904.3 1396.29
11400 2026.02 157278 87928.9 -18894.1 1394
11500 2085.74 156835 87931 -18927.9 1435.1
11600 2085.98 156253 87933.1 -18921.8 1435.26
11700 2091.43 156369 87935.2 -18920.1 1439.01
11800 2073.37 157093 87937.4 -18903.4 1426.58
11900 2089.33 156709 87939.6 -18911.3 1437.57
12000 2069.8 157865 87941.8 -18895.8 1424.13
12100 2084.61 157173 87944 -18905.1 1434.32
12200 2042.78 158057 87946.3 -18876.6 1405.54
12300 2087.13 156978 87948.6 -18908.4 1436.05
12400 2066.43 157123 87950.9 -18896.6 1421.81
12500 2075.89 156594 87953.2 -18906.5 1428.32
12600 2084.15 156579 87955.6 -18916.5 1434
12700 2051.51 156683 87958 -18899.3 1411.54
12800 2058.48 156171 87960.4 -18910 1416.34
12900 2054.14 155401 87962.8 -18913.7 1413.36
13000 2080.66 155344 87965.3 -18939.3 1431.6
13100 2078.07 154757 87967.8 -18945.6 1429.82
13200 2077.54 154359 87970.3 -18953.9 1429.46
13300 2027.04 155784 87972.8 -18928.1 1394.71
13400 2016.13 154627 87975.4 -18929.7 1387.2
13500 2027.86 154541 87978 -18947 1395.28
13600 1998.83 154149 87980.6 -18936.3 1375.3
13700 2015.51 153413 87983.2 -18956.9 1386.78
13800 1970.17 154402 87985.8 -18934.5 1355.58
13900 2008.56 152546 87988.5 -18969.4 1381.99
14000 1981.38 152983 87991.2 -18959.1 1363.3
14100 1983.45 152569 87994 -18968.4 1364.72
14200 1989.42 152678 87996.7 -18979.9 1368.82
14300 1950.42 153074 87999.5 -18960.1 1341.99
14400 1960.01 152587 88002.3 -18973.3 1348.59
14500 1966.47 151182 88005.1 -18983.7 1353.03
14600 1977.2 151005 88008 -18996.6 1360.41
14700 1932.18 152263 88010.8 -18970.6 1329.44
14800 1983.64 150805 88013.7 -19010.5 1364.85
14900 1954.17 151255 88016.6 -18994.1 1344.57
15000 1940.27 151285 88019.6 -18987.7 1335.01
15100 1919.92 150870 88022.6 -18976.1 1321.01
15200 1922.7 151407 88025.5 -18979.8 1322.92
15300 1951.61 150455 88028.6 -19000.5 1342.81
15400 1945.51 150948 88031.6 -18996.5 1338.61
15500 1934.7 150485 88034.7 -18988.5 1331.17
15600 1937.16 150516 88037.7 -18988.9 1332.87
15700 1950.82 150918 88040.9 -18996.3 1342.27
15800 1937.82 150758 88044 -18984.5 1333.32
15900 1938.34 151417 88047.1 -18981.4 1333.68
16000 1969.75 150456 88050.3 -18998.8 1355.29
16100 1955.59 151382 88053.5 -18984.4 1345.55
16200 1967.86 150859 88056.8 -18987.7 1353.99
16300 1975.65 151235 88060 -18987.5 1359.35
16400 1988.43 151340 88063.3 -18990.4 1368.14
16500 2009.76 150700 88066.6 -18998.7 1382.82
16600 1966.64 152658 88069.9 -18962.4 1353.15
16700 1997.97 151650 88073.2 -18977.2 1374.71
16800 1954.93 152872 88076.6 -18940.7 1345.09
16900 2010.01 152345 88080 -18971.7 1382.99
17000 2006.04 152460 88083.4 -18962.2 1380.26
17100 1994.75 153204 88086.9 -18947.8 1372.49
17200 2004.57 153172 88090.3 -18948.1 1379.24
17300 2030.02 152558 88093.8 -18959.3 1396.76
17400 2011.05 153030 88097.3 -18940.4 1383.71
17500 2033.35 153257 88100.9 -18950.1 1399.05
17600 2021.65 153546 88104.4 -18936.7 1391
17700 2011.37 154102 88108 -18924.6 1383.93
17800 2031.71 154053 88111.6 -18933.8 1397.92
17900 2035.19 154157 88115.3 -18931.9 1400.32
18000 2067.05 153707 88118.9 -18949.8 1422.24
18100 2041.45 153931 88122.6 -18928.8 1404.62
18200 2053.54 153664 88126.3 -18934.3 1412.94
18300 2045.13 154402 88130 -18926.2 1407.15
18400 2027.02 154410 88133.8 -18912.4 1394.69
18500 2048.68 154267 88137.6 -18926.7 1409.6
18600 2044.34 154558 88141.4 -18923.9 1406.61
18700 2045.68 154656 88145.2 -18925.6 1407.53
18800 2026.6 154710 88149 -18913.6 1394.41
18900 2049.37 153616 88152.9 -18930.8 1410.07
19000 2031.56 154531 88156.8 -18920.8 1397.82
19100 2052.7 153777 88160.7 -18938.1 1412.36
19200 2029.05 153907 88164.7 -18925.2 1396.09
19300 2049.29 153009 88168.6 -18943.2 1410.02
19400 2035.72 153609 88172.6 -18938.3 1400.68
19500 2032.74 153052 88176.6 -18941.4 1398.63
19600 2027.32 153007 88180.7 -18943.2 1394.9
19700 2042.79 151940 88184.7 -18959.7 1405.54
19800 2033.74 152411 88188.8 -18959.5 1399.32
19900 2025.75 152218 88192.9 -18960.2 1393.82
20000 1972.34 152835 88197.1 -18929.7 1357.07
20100 1999.78 151777 88201.2 -18954.9 1375.95
20200 1983.92 152069 88205.4 -18950.3 1365.04
20300 2004.85 150924 88209.6 -18970.9 1379.44
20400 1993.54 150747 88213.8 -18969.2 1371.66
20500 1973.71 150929 88218.1 -18961.4 1358.02
20600 1975.3 151124 88222.4 -18968 1359.11
20700 1987.12 150458 88226.7 -18981.3 1367.24
20800 1964.41 150348 88231 -18970.4 1351.62
20900 1942.09 151645 88235.3 -18959.3 1336.26
21000 1953.92 150443 88239.7 -18971.1 1344.4
21100 1956.86 150548 88244.1 -18976.4 1346.42
21200 1958.79 149804 88248.5 -18980.5 1347.75
21300 1955.36 149858 88252.9 -18980.5 1345.39
21400 1944.91 150064 88257.4 -18975.2 1338.2
21500 1974.88 149205 88261.8 -18997.3 1358.82
21600 1954.86 149544 88266.3 -18984.5 1345.04
21700 1962 148735 88270.9 -18989.8 1349.96
21800 1978.18 148939 88275.4 -19000.8 1361.09
21900 1957.63 149722 88280 -18986 1346.95
22000 1944.66 149429 88284.6 -18975.9 1338.03
22100 1964.67 149218 88289.2 -18987.9 1351.79
22200 1968.33 149264 88293.8 -18988 1354.31
22300 1965 149621 88298.5 -18982.8 1352.02
22400 1969.05 149721 88303.2 -18982.2 1354.81
22500 1959.15 150321 88307.9 -18971.5 1347.99
22600 1955.02 150068 88312.6 -18964.3 1345.15
22700 1990.86 149461 88317.3 -18984.3 1369.81
22800 1964.55 150458 88322.1 -18961.3 1351.71
22900 2013.7 149176 88326.9 -18990.1 1385.53
23000 1986.39 150085 88331.7 -18966.1 1366.74
23100 1980.42 150396 88336.6 -18956.7 1362.63
23200 2007.06 150101 88341.4 -18969.7 1380.96
23300 2007.81 150633 88346.3 -18964.8 1381.48
23400 1986.15 151600 88351.2 -18944.4 1366.58
23500 2026.17 150200 88356.2 -18966.6 1394.11
23600 2018.46 150846 88361.1 -18956.2 1388.81
23700 1992.65 152262 88366.1 -18933.8 1371.04
23800 2023.07 151098 88371.1 -18950.2 1391.98
23900 2032.38 150783 88376.1 -18952.4 1398.39
24000 2054.84 149976 88381.1 -18963.9 1413.84
24100 2063.19 150298 88386.2 -18966.3 1419.58
24200 2008.65 151817 88391.3 -18925.8 1382.06
24300 2023.77 151739 88396.4 -18933.7 1392.46
24400 2055.5 150986 88401.5 -18953.4 1414.29
24500 2046.2 151109 88406.7 -18945.3 1407.89
24600 2034.17 151368 88411.8 -18936 1399.61
24700 2027.44 151449 88417 -18930.9 1394.98
24800 2040.96 151030 88422.3 -18940.3 1404.29
24900 2019.99 151896 88427.5 -18926.4 1389.86
25000 2028.79 152148 88432.8 -18933.7 1395.92
25100 2054.33 150767 88438 -18953.2 1413.48
25200 2050.45 151145 88443.3 -18953 1410.82
25300 2011.56 151519 88448.7 -18929.2 1384.06
25400 2017.1 151070 88454 -18936.3 1387.87
25500 2019.45 150698 88459.4 -18941.5 1389.49
25600 2021.45 150846 88464.8 -18946.7 1390.86
25700 2045.59 149837 88470.2 -18967.5 1407.47
25800 2021.91 150365 88475.6 -18955.8 1391.18
25900 2009.82 150175 88481.1 -18952.2 1382.86
26000 1986.84 150084 88486.6 -18941.4 1367.05
26100 2017.1 149254 88492.1 -18967.1 1387.87
26200 2022.9 149083 88497.6 -18976.2 1391.86
26300 2029.19 147635 88503.1 -18985.9 1396.19
26400 1995.43 148555 88508.7 -18968.4 1372.96
26500 1993.75 147984 88514.3 -18972.9 1371.8
26600 1986.87 148040 88519.9 -18973.7 1367.07
26700 1977.41 148608 88525.5 -18972.5 1360.56
26800 2006.69 147524 88531.2 -18997.6 1380.71
26900 1983.4 147106 88536.8 -18986.3 1364.68
27000 1979.35 147347 88542.5 -18988.1 1361.9
27100 1965.89 147688 88548.2 -18982.8 1352.64
27200 1974.52 146934 88553.9 -18992.5 1358.57
27300 1972.65 147103 88559.7 -18994.4 1357.28
27400 1978.34 146674 88565.5 -19000.9 1361.2
27500 1971.49 147463 88571.2 -18998.4 1356.49
27600 1979.24 146375 88577.1 -19005.4 1361.82
27700 1969.47 146498 88582.9 -19000.1 1355.1
27800 1928.16 147621 88588.7 -18972.7 1326.67
27900 1975.56 146106 88594.6 -19005.9 1359.29
28000 1963.13 146301 88600.5 -18997.4 1350.73
28100 1942.09 147316 88606.4 -18982.5 1336.26
28200 1971.64 146237 88612.3 -19001.7 1356.59
28300 1959.02 146741 88618.3 -18991.5 1347.91
28400 2000.96 145464 88624.2 -19018.4 1376.77
28500 1991.05 145972 88630.2 -19009.4 1369.95
28600 1977.79 146734 88636.2 -18997.9 1360.82
28700 1963.74 147374 88642.3 -18985.5 1351.16
28800 1975.16 146769 88648.3 -18990.2 1359.02
28900 2000.06 145826 88654.4 -19003.9 1376.15
29000 1983 146793 88660.5 -18988.5 1364.41
29100 1987.16 146609 88666.6 -18987.6 1367.27
29200 1988.25 146984 88672.7 -18984.5 1368.02
29300 1984.44 147238 88678.8 -18977.7 1365.4
29400 1990.16 146990 88685 -18977.6 1369.33
29500 1987.77 147173 88691.2 -18972 1367.69
29600 1980.63 148134 88697.4 -18963.1 1362.78
29700 2003.12 146943 88703.6 -18974.5 1378.25
29800 2008.5 146953 88709.8 -18974.4 1381.95
29900 1989.33 147812 88716.1 -18957.5 1368.76
30000 2038.03 147094 88722.3 -18987.6 1402.27
30100 2025.03 147108 88728.6 -18975.4 1393.33
30200 2020.17 147968 88734.9 -18969.2 1389.98
30300 2015.54 147242 88741.3 -18963.4 1386.8
30400 2044.14 146845 88747.6 -18980.7 1406.47
30500 2038.04 146999 88754 -18974.5 1402.28
30600 2024.87 147715 88760.4 -18963.8 1393.21
30700 2030.32 147246 88766.8 -18966.2 1396.97
30800 2019.43 147562 88773.2 -18957.8 1389.47
30900 2038.5 146813 88779.6 -18970.3 1402.59
31000 2031.78 147139 88786.1 -18965.4 1397.97
31100 2028.43 147559 88792.6 -18963.1 1395.67
31200 2053.72 146473 88799.1 -18980.9 1413.07
31300 2012.08 147805 88805.6 -18952.9 1384.41
31400 1999.77 148686 88812.1 -18945.5 1375.95
31500 1990.84 147984 88818.7 -18940.5 1369.8
31600 2016.76 147226 88825.2 -18959.6 1387.64
31700 2016.03 147460 88831.8 -18960.8 1387.13
31800 2002.4 147446 88838.4 -18953.2 1377.76
31900 2006.09 146781 88845 -18957.7 1380.29
32000 1987.1 147448 88851.7 -18946.6 1367.22
32100 2008.88 146897 88858.3 -18963.9 1382.21
32200 2018.52 146324 88865 -18973.2 1388.84
32300 1978.44 146464 88871.7 -18948.6 1361.27
32400 2011.88 146532 88878.4 -18974.7 1384.28
32500 2012.01 146042 88885.1 -18977.9 1384.37
32600 2032.42 144816 88891.8 -18995.2 1398.41
32700 2006.7 144904 88898.6 -18981.1 1380.71
32800 2019.8 144608 88905.3 -18993.7 1389.73
32900 1978.27 145637 88912.1 -18969 1361.16
33000 2005.6 144553 88918.9 -18991.6 1379.95
33100 2002.81 145093 88925.7 -18993.4 1378.04
33200 1997.09 144010 88932.6 -18993.1 1374.1
33300 1995.79 145061 88939.4 -18995.6 1373.21
33400 1988.59 144034 88946.3 -18994 1368.25
33500 1999.6 143633 88953.2 -19004.6 1375.83
33600 1988.43 143532 88960.1 -18999.9 1368.14
33700 1991.37 143375 88967 -19004.6 1370.17
33800 1990.02 142895 88973.9 -19006.1 1369.24
33900 1989.19 142863 88980.8 -19007.7 1368.67
34000 1952.98 143970 88987.8 -18984.8 1343.75
34100 1990.15 142820 88994.8 -19012.1 1369.32
34200 1982.88 142957 89001.8 -19008.5 1364.32
34300 1957.65 144101 89008.8 -18992.4 1346.96
34400 1952.97 143570 89015.8 -18990 1343.74
34500 1988.01 143292 89022.8 -19014.4 1367.86
34600 1975.06 142909 89029.9 -19005.4 1358.94
34700 1956.03 142941 89036.9 -18991.6 1345.85
34800 1959.92 143423 89044 -18993.3 1348.53
34900 1971.05 142745 89051.1 -18999.6 1356.18
35000 1967.64 143176 89058.2 -18995.5 1353.84
35100 1982.17 142694 89065.3 -19003.4 1363.83
35200 2005.17 142169 89072.4 -19016.8 1379.66
35300 2004.3 142106 89079.6 -19013.7 1379.07
35400 1998.48 142400 89086.7 -19007.1 1375.06
35500 1981.37 143471 89093.9 -18992.7 1363.29
35600 1998.25 143108 89101.1 -19001.6 1374.9
35700 1966.51 143538 89108.3 -18976.8 1353.06
35800 1993.72 143239 89115.5 -18992.6 1371.78
35900 2014.83 142928 89122.7 -19004.1 1386.31
36000 1990.44 143913 89130 -18984.3 1369.53
36100 2006.76 143377 89137.2 -18992.5 1380.76
36200 1997.65 143328 89144.5 -18983.2 1374.48
36300 2040.58 142513 89151.8 -19009.8 1404.03
36400 1993.69 143269 89159 -18974.6 1371.76
36500 2021.16 142626 89166.4 -18990.7 1390.66
36600 1997.82 143968 89173.7 -18972.1 1374.6
36700 2024.92 142616 89181 -18988.4 1393.25
36800 2005.97 144030 89188.3 -18973.4 1380.21
36900 2006.75 143348 89195.7 -18972 1380.75
37000 2013.46 143193 89203.1 -18975.1 1385.36
37100 2037.73 142832 89210.4 -18990.4 1402.06
37200 2045.25 142458 89217.8 -18994.7 1407.24
37300 2014.49 143424 89225.2 -18973 1386.07
37400 2031.94 142835 89232.6 -18984.7 1398.08
37500 2034.92 143167 89240.1 -18986.8 1400.13
37600 1997.61 144057 89247.5 -18961.5 1374.46
37700 2029.34 143442 89254.9 -18983.7 1396.29
37800 2025.34 143740 89262.4 -18981.6 1393.54
37900 2013.35 143508 89269.9 -18974.1 1385.29
38000 2000.4 143474 89277.4 -18966.2 1376.38
38100 1983.39 143829 89284.8 -18955.6 1364.68
38200 2036.7 142265 89292.3 -18993.6 1401.36
38300 2018.07 142386 89299.9 -18982.4 1388.53
38400 2041.2 141993 89307.4 -19000.1 1404.45
38500 2023.05 142298 89314.9 -18989.5 1391.97
38600 2024.05 141946 89322.5 -18992.4 1392.65
38700 1993.96 142467 89330 -18974.2 1371.95
38800 2012.21 141824 89337.6 -18989.4 1384.51
38900 1990.15 142332 89345.2 -18976.9 1369.33
39000 2025.24 141341 89352.8 -19003.8 1393.47
39100 2028.14 140608 89360.4 -19008.7 1395.46
39200 1991.82 141625 89368 -18986.9 1370.48
39300 2007.9 140891 89375.6 -19001.1 1381.54
39400 2013.01 140168 89383.2 -19007.8 1385.05
39500 1991.01 141043 89390.8 -18996 1369.92
39600 1997.05 140287 89398.5 -19003.4 1374.08
39700 1991.29 140708 89406.1 -19002.6 1370.11
39800 2000.76 140086 89413.8 -19012.1 1376.62
39900 1960.97 140831 89421.5 -18987.4 1349.25
40000 1975.8 139270 89429.1 -19000.2 1359.46
40100 1994.45 139124 89429.1 -19013 1372.28
40200 1986.92 140054 89429.2 -19007.8 1367.1
40300 1956.02 140796 89429.2 -18986.4 1345.84
40400 1970.92 139733 89429.3 -18996.4 1356.1
40500 1980.31 140366 89429.4 -19002.8 1362.55
40600 1991.8 139334 89429.5 -19010.8 1370.46
40700 2003.52 139219 89429.7 -19019.4 1378.52
40800 2017.23 139053 89429.9 -19029.6 1387.96
40900 1998.4 139697 89430.1 -19017.8 1375.01
41000 1987.47 139646 89430.3 -19012.1 1367.48
41100 1974.27 139455 89430.5 -19005.4 1358.4
41200 1982.8 139346 89430.8 -19014.5 1364.27
41300 1979.48 138777 89431.1 -19016.3 1361.99
41400 1997.79 138453 89431.4 -19034 1374.58
41500 1944 139381 89431.7 -19002.7 1337.57
41600 1953.03 138854 89432.1 -19015 1343.79
41700 1960.08 138905 89432.4 -19025.8 1348.63
41800 1977.64 137690 89432.8 -19043.4 1360.72
41900 1957.91 138601 89433.2 -19034.9 1347.15
42000 1972.81 137647 89433.7 -19049.3 1357.39
42100 1950.87 138148 89434.2 -19037.8 1342.3
42200 1980.87 137306 89434.6 -19061.8 1362.94
42300 1933.55 138056 89435.2 -19032.2 1330.38
42400 1944.33 137449 89435.7 -19042.6 1337.8
42500 1930.97 137996 89436.2 -19036.5 1328.61
42600 1942.43 137735 89436.8 -19047.6 1336.49
42700 1926.08 136868 89437.4 -19039.7 1325.24
42800 1937.43 137287 89438 -19051.3 1333.05
42900 1917.09 137408 89438.7 -19041.3 1319.06
43000 1911.99 137182 89439.4 -19042 1315.55
43100 1953.55 136112 89440 -19075.2 1344.14
43200 1927.58 136975 89440.8 -19062.1 1326.27
43300 1931.17 136305 89441.5 -19069.6 1328.75
43400 1897.36 137153 89442.3 -19051.2 1305.49
43500 1885.13 136593 89443 -19047.5 1297.07
43600 1900.83 135815 89443.8 -19063.1 1307.87
43700 1902.92 135255 89444.7 -19069.4 1309.31
43800 1913.77 135475 89445.5 -19081.9 1316.78
43900 1906.92 134785 89446.4 -19082.3 1312.06
44000 1902.82 134795 89447.3 -19084.8 1309.24
44100 1902.17 134898 89448.2 -19089.7 1308.79
44200 1903.07 134694 89449.1 -19095.6 1309.41
44300 1893.41 134595 89450.1 -19094.3 1302.77
44400 1855.02 135552 89451 -19073.4 1276.35
44500 1875.02 134485 89452 -19092.6 1290.11
44600 1856.25 135143 89453.1 -19085 1277.2
44700 1856.6 134399 89454.1 -19090.5 1277.44
44800 1852.89 134431 89455.2 -19093.1 1274.88
44900 1869.41 133527 89456.3 -19109.7 1286.25
45000 1855.85 134036 89457.4 -19105.8 1276.92
45100 1872.22 132851 89458.5 -19122.4 1288.18
45200 1826.95 134239 89459.7 -19096.7 1257.04
45300 1874.45 132232 89460.8 -19134.8 1289.72
45400 1851.69 132630 89462 -19124.7 1274.06
45500 1830.16 132464 89463.3 -19115.7 1259.25
45600 1834.86 132763 89464.5 -19124.7 1262.48
45700 1825.74 132809 89465.8 -19124 1256.2
45800 1842.67 132218 89467 -19141.2 1267.85
45900 1817.68 132184 89468.3 -19129.7 1250.66
46000 1825 131758 89469.7 -19140.4 1255.7
46100 1809.45 131810 89471 -19135.5 1244.99
46200 1809.41 131826 89472.4 -19141.1 1244.97
46300 1813.92 131108 89473.8 -19149.8 1248.07
46400 1791.1 131430 89475.2 -19139.8 1232.37
46500 1811.3 130781 89476.6 -19159.5 1246.27
46600 1792.99 130663 89478.1 -19152.8 1233.67
46700 1791.82 130161 89479.6 -19158 1232.87
46800 1780.88 130497 89481.1 -19156.4 1225.34
46900 1816.39 129766 89482.6 -19186.8 1249.77
47000 1803.56 129312 89484.1 -19183.9 1240.94
47100 1782.07 129323 89485.7 -19175.2 1226.16
47200 1769.13 129030 89487.3 -19172.4 1217.26
47300 1758.17 129370 89488.9 -19171 1209.71
47400 1758.31 129079 89490.5 -19177.2 1209.81
47500 1778.32 127585 89492.2 -19197 1223.58
47600 1758.94 127718 89493.8 -19189.9 1210.24
47700 1758.15 127889 89495.5 -19195.4 1209.7
47800 1773.96 126860 89497.2 -19212.5 1220.57
47900 1722.86 127537 89499 -19183.7 1185.42
48000 1749.45 126672 89500.7 -19208.1 1203.71
48100 1759.84 126291 89502.5 -19221.6 1210.86
48200 1741.95 126594 89504.3 -19215.8 1198.55
48300 1720.26 127148 89506.1 -19207.4 1183.63
48400 1718.44 126238 89507.9 -19212.6 1182.37
48500 1716.22 125855 89509.8 -19217.5 1180.85
48600 1734.01 125215 89511.7 -19236.2 1193.09
48700 1696.14 126252 89513.6 -19216.7 1167.04
48800 1686.86 125935 89515.5 -19216.7 1160.65
48900 1702.3 124542 89517.4 -19233.6 1171.27
49000 1706.71 124566 89519.4 -19242.9 1174.3
49100 1678.28 125101 89521.3 -19229.8 1154.74
49200 1696.25 124346 89523.3 -19248.4 1167.11
49300 1685.9 124478 89525.4 -19247.4 1159.99
49400 1656.96 124707 89527.4 -19233.7 1140.07
49500 1686.76 124050 89529.5 -19260.5 1160.58
49600 1655.75 124043 89531.5 -19245.3 1139.24
49700 1680.86 123323 89533.6 -19268.8 1156.52
49800 1680.03 122945 89535.8 -19274.7 1155.95
49900 1648.25 123522 89537.9 -19259.1 1134.08
50000 1662.85 122378 89540.1 -19275.6 1144.13
50100 1626.85 123257 89542.2 -19257.2 1119.36
50200 1631.46 122712 89544.4 -19266.7 1122.53
50300 1647.53 122336 89546.7 -19283.9 1133.59
50400 1631.42 122236 89548.9 -19279 1122.5
50500 1626.78 121812 89551.2 -19282 1119.31
50600 1610.92 122112 89553.5 -19277.5 1108.4
50700 1622.06 121168 89555.8 -19291.4 1116.06
50800 1591.05 122011 89558.1 -19276.3 1094.73
50900 1613.28 121177 89560.4 -19297.8 1110.02
51000 1597.87 121039 89562.8 -19293.4 1099.41
51100 1599.43 120718 89565.2 -19300.7 1100.49
51200 1608.28 119568 89567.6 -19313 1106.58
51300 1608.16 119370 89570 -19319.1 1106.5
51400 1603.26 119449 89572.4 -19322 1103.13
51500 1607.08 119218 89574.9 -19330.8 1105.75
51600 1590.98 118759 89577.3 -19325.9 1094.67
51700 1560.28 119544 89579.8 -19310.9 1073.55
51800 1603.72 117844 89582.4 -19347 1103.45
51900 1561.57 119193 89584.9 -19324.2 1074.44
52000 1571.05 118382 89587.5 -19336.8 1080.96
