# Time-averaged data for fix data_saving
# TimeStep c_mytemp c_mypress v_myvol c_PE c_KE
51600 1592.64 110082 89384.5 -19086.6 1095.82
51700 1584.39 110145 89386.8 -19087 1090.14
51800 1573.84 109760 89389.2 -19085.8 1082.89
51900 1581.02 109908 89391.5 -19096.8 1087.83
52000 1566.15 110080 89393.9 -19092.6 1077.59
52100 1562.61 109235 89396.3 -19096.1 1075.16
52200 1549.85 109434 89398.7 -19093.2 1066.38
52300 1563.39 108924 89401.2 -19108.3 1075.69
52400 1567.35 108907 89403.6 -19116.9 1078.42
52500 1556.24 108330 89406.1 -19115 1070.78
52600 1527.88 108335 89408.6 -19101.2 1051.26
52700 1535.6 108314 89411.1 -19112.2 1056.57
52800 1546.68 107989 89413.6 -19125.6 1064.19
52900 1550.75 107345 89416.1 -19134.3 1067
53000 1524.79 107458 89418.7 -19122.5 1049.14
53100 1519.98 107014 89421.3 -19125.1 1045.82
53200 1533 106687 89423.9 -19140 1054.79
53300 1518.57 107153 89426.5 -19136 1044.86
53400 1521.43 106321 89429.1 -19143.8 1046.82
53500 1513.57 106181 89431.8 -19144.2 1041.42
53600 1511.52 106517 89434.4 -19148.6 1040
53700 1509.63 105636 89437.1 -19153 1038.7
53800 1487.81 106048 89439.8 -19143.9 1023.69
53900 1494.34 105277 89442.5 -19154.3 1028.18
54000 1482.51 105223 89445.2 -19152 1020.04
54100 1484.75 105438 89448 -19159.5 1021.58
54200 1466.33 105235 89450.7 -19152.6 1008.91
54300 1481.89 104422 89453.5 -19169.1 1019.62
54400 1470.28 104353 89456.3 -19167 1011.63
54500 1473.84 104043 89459.1 -19175.3 1014.08
54600 1477.27 103658 89462 -19183.6 1016.44
54700 1448.87 104313 89464.8 -19170 996.898
54800 1479.24 102488 89467.7 -19196.9 1017.8
54900 1462.86 102939 89470.6 -19191.7 1006.52
55000 1472.31 102293 89473.5 -19204.2 1013.02
55100 1441.36 102789 89476.4 -19189 991.728
55200 1442.85 102380 89479.3 -19196.2 992.753
55300 1450.95 102200 89482.3 -19207.9 998.332
55400 1433.24 102035 89485.2 -19201.7 986.144
55500 1423.57 101784 89488.2 -19201 979.488
55600 1426.54 102201 89491.2 -19209 981.532
55700 1424.07 101183 89494.2 -19213.3 979.836
55800 1423.18 100788 89497.3 -19218.6 979.222
55900 1396.96 100987 89500.3 -19206.5 961.18
56000 1409.36 100487 89503.4 -19220.9 969.71
56100 1428.41 99795.3 89506.5 -19239.8 982.822
56200 1406.43 100058 89509.6 -19230.5 967.698
56300 1376.65 100876 89512.7 -19215.8 947.209
56400 1387.03 100035 89515.8 -19228.8 954.346
56500 1363.48 100452 89518.9 -19218.3 938.147
56600 1384.34 99205.4 89522.1 -19238.4 952.499
56700 1360.61 99695 89525.3 -19227.8 936.169
56800 1380.39 99322.8 89528.5 -19247.1 949.782
56900 1347.34 99059.6 89531.7 -19229.9 927.04
57000 1365.97 98813.5 89534.9 -19248.3 939.858
57100 1366.07 98575 89538.1 -19253.9 939.93
57200 1370.09 97696.8 89541.4 -19262.3 942.694
57300 1357.13 97320.3 89544.7 -19259.2 933.778
57400 1358.87 97294.4 89548 -19266.4 934.973
57500 1339.95 97522.1 89551.3 -19259.4 921.956
57600 1345.54 96668.7 89554.6 -19269.3 925.803
57700 1343.76 96540.4 89557.9 -19274.2 924.574
57800 1325.57 96447.4 89561.3 -19267.7 912.062
57900 1325.63 96408.3 89564.6 -19273.8 912.105
58000 1330.27 96034.4 89568 -19282.9 915.296
58100 1312.86 96427.4 89571.4 -19276.8 903.313
58200 1343.61 95233.9 89574.8 -19303.8 924.475
58300 1319.16 95116.2 89578.2 -19292.9 907.648
58400 1311.24 95113.9 89581.7 -19293.4 902.2
58500 1305.31 94512.5 89585.1 -19295.3 898.118
58600 1318.16 93670.2 89588.6 -19310.2 906.963
58700 1293.67 94326.2 89592.1 -19299.3 890.113
58800 1313.82 93733.9 89595.6 -19319.1 903.974
58900 1297.52 93932.5 89599.1 -19313.8 892.761
59000 1288.13 93943.7 89602.6 -19313.2 886.302
59100 1305.14 92824.1 89606.2 -19330.8 898.005
59200 1304.19 91937.7 89609.7 -19336.3 897.349
59300 1284.62 92211.9 89613.3 -19328.9 883.887
59400 1277.58 92640.4 89616.9 -19330.2 879.04
59500 1270.75 92376.3 89620.5 -19331.6 874.345
59600 1268.5 91698.1 89624.1 -19336 872.794
59700 1243.85 92640.9 89627.7 -19324.9 855.831
59800 1278.06 90742.4 89631.4 -19354.2 879.368
59900 1260.66 90865.7 89635 -19348.3 867.398
60000 1260.03 90293.5 89638.7 -19353.9 866.963
60100 1258.64 89853.8 89642.4 -19359.1 866.006
60200 1257.03 89988.2 89646.1 -19364.3 864.901
60300 1235.84 90134.8 89649.8 -19355.8 850.321
60400 1237.37 89656.2 89653.6 -19363 851.375
60500 1232.81 89262.4 89657.3 -19365.9 848.235
60600 1225.14 89263.6 89661.1 -19366.7 842.96
60700 1239.73 88126.4 89664.8 -19382.7 852.998
60800 1225.24 88714.1 89668.6 -19378.8 843.03
60900 1221.52 88153.5 89672.4 -19382.3 840.468
61000 1204.19 88418.3 89676.2 -19376.4 828.544
61100 1202.31 88390.1 89680.1 -19381 827.255
61200 1206.93 87499.7 89683.9 -19390.1 830.433
61300 1182.24 87900.6 89687.8 -19379.1 813.442
61400 1192.23 87292.4 89691.6 -19392 820.313
61500 1188.15 87306.5 89695.5 -19395.2 817.507
61600 1192.73 86852 89699.4 -19404.3 820.659
61700 1188.58 86661.2 89703.3 -19407.4 817.808
61800 1183.28 86277.7 89707.2 -19409.8 814.155
61900 1183.99 85509.1 89711.2 -19416.2 814.649
62000 1182.28 85636.4 89715.1 -19421.1 813.471
62100 1175.52 85174.3 89719.1 -19422.5 808.818
62200 1161.67 85699.6 89723.1 -19419.1 799.292
62300 1162.85 85331.1 89727.1 -19426 800.099
62400 1166.83 84708.4 89731.1 -19434.8 802.838
62500 1155.57 84676.8 89735.1 -19433.2 795.091
62600 1142.28 84702.2 89739.1 -19430.1 785.948
62700 1141.56 84155.5 89743.1 -19435.7 785.449
62800 1144.19 83703 89747.2 -19443.5 787.261
62900 1111.45 84087.9 89751.3 -19427 764.732
63000 1128.53 83663.6 89755.3 -19444.6 776.49
63100 1130.39 82848 89759.4 -19451.7 777.766
63200 1135.62 82516 89763.5 -19461.1 781.366
63300 1112.06 82314.8 89767.6 -19450.9 765.156
63400 1102.05 82506.3 89771.8 -19450 758.266
63500 1095.53 82363.9 89775.9 -19451.4 753.781
63600 1103.5 81851.6 89780.1 -19462.7 759.268
63700 1098.55 81908.8 89784.2 -19465.2 755.857
63800 1112.02 81002.1 89788.4 -19480.3 765.124
63900 1097.79 80833.4 89792.6 -19476.5 755.335
64000 1102.49 79970.3 89796.8 -19485.8 758.572
64100 1090.2 80594.1 89801 -19483.5 750.114
64200 1078.68 80621.7 89805.2 -19481.7 742.187
64300 1088.79 79417.8 89809.5 -19494.7 749.142
64400 1074.61 79736.1 89813.7 -19490.9 739.385
64500 1074.84 79438.7 89818 -19497.1 739.544
64600 1067.64 78957 89822.2 -19498.1 734.589
64700 1074.73 78149.2 89826.5 -19509 739.473
64800 1063.43 78367.7 89830.8 -19507.2 731.693
64900 1066.22 78276.3 89835.1 -19515 733.613
65000 1049.95 78277.3 89839.4 -19509.8 722.418
65100 1054.72 77701.7 89843.8 -19519 725.699
65200 1041.22 77768.9 89848.1 -19515.7 716.412
65300 1037.11 77162.6 89852.5 -19518.7 713.587
65400 1040.64 77012.8 89856.8 -19527 716.013
65500 1036.53 76542 89861.2 -19530.1 713.186
65600 1029.6 76552.5 89865.6 -19531.2 708.419
65700 1028.29 76410.7 89870 -19536.3 707.518
65800 1023.94 75866.2 89874.4 -19539.3 704.524
65900 1015.78 75749.2 89878.8 -19539.6 698.908
66000 1017.21 75639.8 89883.2 -19546.6 699.893
66100 1011.12 75177.2 89887.7 -19548.3 695.705
66200 1002.68 75182.1 89892.1 -19548.5 689.894
66300 1003.67 75036 89896.6 -19555.1 690.575
66400 982.419 75052.6 89901 -19546.4 675.955
66500 986.585 74402.1 89905.5 -19555.1 678.821
66600 1001.62 73438.6 89910 -19571.4 689.163
66700 987.37 73832.9 89914.5 -19567.5 679.362
66800 984.951 73251.6 89919 -19571.7 677.697
66900 976.419 72932.8 89923.5 -19571.8 671.827
67000 985.962 72597 89928.1 -19584.4 678.393
67100 980.059 72526.9 89932.6 -19586.4 674.331
67200 976.128 72239.4 89937.2 -19589.9 671.627
67300 977.266 71746.5 89941.7 -19596.8 672.41
67400 958.852 71623.7 89946.3 -19590.2 659.74
67500 971.563 70944.7 89950.9 -19605 668.485
67600 963.545 70759.2 89955.5 -19605.6 662.969
67700 960.903 70511.3 89960.1 -19609.8 661.151
67800 955.442 70300 89964.7 -19612.2 657.394
67900 953.092 69923.9 89969.3 -19616.6 655.776
68000 956.534 69458.5 89973.9 -19625.1 658.145
68100 933.923 69540.8 89978.6 -19615.7 642.588
68200 944.36 69050.4 89983.2 -19629.1 649.768
68300 948.681 68380.3 89987.9 -19638.3 652.742
68400 924.546 68444.2 89992.5 -19627.8 636.135
68500 910.83 68599.2 89997.2 -19624.5 626.698
68600 925.843 68018.6 90001.9 -19640.8 637.028
68700 918.88 67977.5 90006.6 -19642.1 632.237
68800 917.012 67438.7 90011.3 -19646.9 630.952
68900 913.382 66919.6 90016 -19650.4 628.454
69000 903.186 67091.5 90020.7 -19649.5 621.439
69100 909.651 66741 90025.5 -19659.9 625.887
69200 899.98 66357 90030.2 -19659.3 619.232
69300 896.268 66260.2 90034.9 -19662.9 616.678
69400 883.176 66287.8 90039.7 -19659.9 607.671
69500 880.377 65770.2 90044.4 -19664 605.745
69600 893.752 64771.7 90049.2 -19679.3 614.948
69700 870.758 65023.8 90054 -19669.6 599.127
69800 875.656 64950.4 90058.8 -19679.2 602.497
69900 874.318 64304.7 90063.6 -19684.5 601.576
70000 873.415 64173 90068.4 -19690.1 600.954
70100 870.49 63803.3 90073.2 -19694.3 598.942
70200 853.816 63953 90078 -19689.1 587.469
70300 850.202 63561.8 90082.8 -19692.7 584.983
70400 852.709 62845.7 90087.7 -19700.6 586.708
70500 861.273 62256 90092.5 -19712.6 592.6
70600 850.504 62467.9 90097.3 -19711.4 585.191
70700 839.881 62600.6 90102.2 -19710.3 577.882
70800 840.83 61636.2 90107.1 -19717.1 578.535
70900 831.293 61908.8 90111.9 -19716.7 571.973
71000 829.134 61461.4 90116.8 -19721.3 570.487
71100 819.038 61391.5 90121.7 -19720.5 563.541
71200 830.25 60453.5 90126.6 -19734.3 571.255
71300 820.852 60591.3 90131.5 -19733.9 564.789
71400 802.907 61056.1 90136.4 -19727.8 552.442
71500 808.154 60230.3 90141.3 -19737.5 556.052
71600 801.308 60104.4 90146.2 -19738.9 551.342
71700 805.789 59213.9 90151.1 -19748.1 554.424
71800 789.908 59737.4 90156.1 -19743.3 543.497
71900 792.398 59029.4 90161 -19751 545.211
72000 788.138 58448.6 90166 -19754.1 542.28
72100 776.535 58996.7 90170.9 -19752.1 534.296
72200 779.309 58204 90175.9 -19760.1 536.205
72300 782.396 57469.7 90180.8 -19768.3 538.329
72400 766.104 57709.1 90185.8 -19763.3 527.119
72500 758.961 57590.6 90190.8 -19764.4 522.204
72600 763.222 57257.4 90195.8 -19773.4 525.136
72700 751.782 57101.5 90200.8 -19771.6 517.265
72800 771.183 55872.7 90205.7 -19791 530.614
72900 752.413 55824.9 90210.7 -19784.1 517.699
73000 745.107 55696.8 90215.8 -19785.2 512.672
73100 754.327 55287.6 90220.8 -19797.6 519.016
73200 748.679 54956.8 90225.8 -19799.8 515.13
73300 729.476 55397.7 90230.8 -19792.6 501.917
73400 745.686 54532.7 90235.8 -19809.8 513.071
73500 727.962 54378.3 90240.9 -19803.8 500.876
73600 736.818 53596.6 90245.9 -19816 506.969
73700 726.521 53750.7 90250.9 -19815.1 499.884
73800 711.032 54143.2 90256 -19810.5 489.226
73900 712.994 53299.5 90261 -19817.9 490.577
74000 717.118 52671 90266.1 -19826.8 493.415
74100 697.784 53075.6 90271.2 -19819.6 480.112
74200 697.933 52458.7 90276.2 -19825.7 480.214
74300 699.422 52707.2 90281.3 -19832.8 481.239
74400 702.118 52006.3 90286.4 -19840.8 483.093
74500 694.037 51514.2 90291.5 -19841.3 477.534
74600 693.833 51147 90296.6 -19847.3 477.393
74700 683.836 51085.5 90301.6 -19846.6 470.515
74800 684.983 50445.9 90306.7 -19853.5 471.304
74900 678.428 50291.6 90311.8 -19855.1 466.793
75000 664.404 50547.6 90316.9 -19851.6 457.144
75100 664.452 49932.1 90322.1 -19857.7 457.177
75200 667.723 49746.3 90327.2 -19866.1 459.428
75300 666.573 48940.6 90332.3 -19871.3 458.637
75400 659.891 48820.5 90337.4 -19872.7 454.039
75500 652.428 48632.5 90342.5 -19873.7 448.904
75600 656.354 48129.8 90347.6 -19882.5 451.606
75700 651.358 47754.4 90352.8 -19885.2 448.168
75800 649.034 47421.1 90357.9 -19889.7 446.569
75900 639.57 47468.1 90363 -19889.2 440.057
76000 633.175 47327.4 90368.2 -19890.9 435.657
76100 634.455 46711.3 90373.3 -19897.7 436.538
76200 620.847 46677.7 90378.5 -19894.5 427.175
76300 616.173 46555.2 90383.6 -19897.3 423.959
76400 609.226 46105.3 90388.8 -19898.5 419.179
76500 608.921 46127.3 90393.9 -19904.3 418.969
76600 616.166 45478.4 90399.1 -19915.3 423.954
76700 609.123 45254.2 90404.3 -19916.5 419.108
76800 611.3 44598.6 90409.4 -19924 420.606
76900 606.554 44509.4 90414.6 -19926.8 417.34
77000 606.031 44135.7 90419.8 -19932.6 416.981
77100 595.724 43975.9 90424.9 -19931.5 409.889
77200 595.305 43561.4 90430.1 -19937.3 409.601
77300 588.565 43487.6 90435.3 -19938.8 404.963
77400 582.464 43248.9 90440.5 -19940.6 400.766
77500 575.011 43133.9 90445.6 -19941.6 395.637
77600 577.263 42611.3 90450.8 -19949.2 397.187
77700 576.363 42009.8 90456 -19954.6 396.568
77800 566.844 42477.1 90461.2 -19954 390.018
77900 560.385 42282.3 90466.4 -19955.6 385.574
78000 561.562 41300.1 90471.6 -19962.4 386.383
78100 553.778 41130.2 90476.8 -19963.1 381.028
78200 542.706 41250.8 90482 -19961.5 373.41
78300 555.013 40401.2 90487.1 -19975.9 381.878
78400 552.309 40053.9 90492.3 -19979.9 380.017
78500 546.815 40194.9 90497.5 -19982.1 376.237
78600 535.012 39976.1 90502.7 -19979.9 368.116
78700 530.478 39804.7 90507.9 -19982.7 364.996
78800 532.36 39033.4 90513.1 -19989.9 366.291
78900 525.573 39076.5 90518.3 -19991.1 361.621
79000 517.766 38654.2 90523.6 -19991.7 356.25
79100 516.527 38264 90528.8 -19996.7 355.397
79200 520.664 38286.9 90534 -20005.5 358.244
79300 512.692 37896.3 90539.2 -20005.9 352.759
79400 502.035 37869.2 90544.4 -20004.4 345.426
79500 502.544 37111.4 90549.6 -20010.6 345.777
79600 495.027 37152.1 90554.8 -20011.3 340.604
79700 491.945 36941.1 90560 -20015 338.483
79800 488.98 36466.9 90565.2 -20018.8 336.444
79900 481.31 36400.9 90570.4 -20019.3 331.166
80000 482.993 36230 90575.6 -20026.3 332.324
80100 475.84 35804.2 90580.8 -20027.2 327.402
80200 480.044 35543.9 90586 -20035.8 330.295
80300 473.528 35338 90591.3 -20037.1 325.812
80400 468.205 34820.9 90596.5 -20039.2 322.149
80500 460.28 35121.3 90601.7 -20039.6 316.697
80600 454.82 34723.2 90606.9 -20041.6 312.94
80700 452.155 34327 90612.1 -20045.6 311.106
80800 447.184 34174.1 90617.3 -20047.9 307.685
80900 451.336 33842.9 90622.5 -20056.5 310.543
81000 443.715 33409.5 90627.7 -20056.9 305.299
81100 434.537 33404 90632.9 -20056.4 298.984
81200 436.019 33080.4 90638.1 -20063.1 300.004
81300 428.407 32750.7 90643.3 -20063.6 294.766
81400 428.709 32479.8 90648.6 -20069.5 294.974
81500 419.771 32069.2 90653.8 -20069.1 288.824
81600 422.442 31638.2 90659 -20076.6 290.662
81700 412.143 31840.8 90664.2 -20075.2 283.576
81800 416.748 31131.8 90669.4 -20084.1 286.744
81900 408.117 31130.3 90674.6 -20083.9 280.806
82000 412.354 30491.3 90679.8 -20092.5 283.721
82100 402.608 30327.3 90685 -20091.4 277.015
82200 398.308 30308.6 90690.2 -20094.1 274.056
82300 394.998 30040 90695.4 -20097.5 271.779
82400 387.279 30030.5 90700.6 -20097.8 266.468
82500 386.342 29478.3 90705.7 -20102.8 265.823
82600 381.786 29418.1 90710.9 -20105.4 262.689
82700 377.079 29147.4 90716.1 -20107.7 259.45
82800 378.655 28918.3 90721.3 -20114.4 260.535
82900 369.761 28493.4 90726.5 -20113.8 254.415
83000 372.197 28305.1 90731.7 -20121.1 256.091
83100 360.016 28171.7 90736.9 -20118.3 247.71
83200 357.828 27937.5 90742 -20122.4 246.204
83300 353.621 27692.6 90747.2 -20125.1 243.31
83400 350.644 27388.8 90752.4 -20128.6 241.262
83500 351.609 27021.7 90757.6 -20134.9 241.925
83600 346.196 26982.6 90762.7 -20136.7 238.2
83700 346.579 26535.8 90767.9 -20142.5 238.464
83800 338.588 26423.7 90773.1 -20142.5 232.966
83900 335.311 25927.1 90778.2 -20145.8 230.711
84000 331.065 25753 90783.4 -20148.4 227.79
84100 325.254 25727.8 90788.6 -20149.8 223.792
84200 320.12 25436 90793.7 -20151.8 220.259
84300 319.522 24996.3 90798.9 -20156.9 219.848
84400 312.476 25035.8 90804 -20157.6 215
84500 316.207 24635.5 90809.2 -20165.6 217.567
84600 308.369 24454 90814.3 -20165.7 212.174
84700 307.128 24189.6 90819.5 -20170.3 211.32
84800 301.47 23954 90824.6 -20171.9 207.427
84900 297.945 23742 90829.7 -20174.9 205.002
85000 293.3 23532.9 90834.9 -20177.2 201.806
85100 288.623 23251 90840 -20179.4 198.587
85200 283.982 22847.5 90845.1 -20181.7 195.394
85300 280.13 22955.9 90850.2 -20184.5 192.744
85400 274.195 22736.2 90855.4 -20185.8 188.66
85500 272.174 22542.3 90860.5 -20189.9 187.269
85600 272.692 21885.5 90865.6 -20195.6 187.626
85700 269.04 21755.8 90870.7 -20198.6 185.113
85800 263.119 21713 90875.8 -20199.9 181.039
85900 256.905 21393.9 90880.9 -20201 176.764
86000 254.121 20966.8 90886 -20204.4 174.848
86100 252.065 20890.9 90891.1 -20208.3 173.433
86200 248.8 20523.2 90896.2 -20211.4 171.187
86300 247.939 20138 90901.3 -20216.2 170.595
86400 241.515 20157 90906.3 -20217.1 166.175
86500 237.149 19908.3 90911.4 -20219.4 163.171
86600 232.575 19791.4 90916.5 -20221.6 160.023
86700 227.696 19727.2 90921.6 -20223.6 156.667
86800 222.854 19564.2 90926.6 -20225.5 153.335
86900 222.44 19185 90931.7 -20230.6 153.05
87000 213.117 19068.3 90936.7 -20229.5 146.635
87100 213.173 18788.4 90941.8 -20234.9 146.674
87200 212.954 18311 90946.8 -20240 146.523
87300 207.254 18113.3 90951.9 -20241.5 142.601
87400 201.044 18062.7 90956.9 -20242.5 138.329
87500 197.392 18010.1 90962 -20245.3 135.816
87600 193.152 17605.6 90967 -20247.7 132.899
87700 189.645 17497.5 90972 -20250.7 130.486
87800 189.34 16989.5 90977 -20255.8 130.276
87900 183.894 16925.5 90982 -20257.5 126.528
88000 178.971 16819.8 90987 -20259.4 123.141
88100 175.191 16560.1 90992 -20262.2 120.541
88200 172.19 16419.7 90997 -20265.6 118.475
88300 167.238 16049 91002 -20267.6 115.068
88400 165.05 15758.1 91007 -20271.5 113.563
88500 160.068 15504.5 91012 -20273.6 110.135
88600 157.302 15294.7 91017 -20277.2 108.232
88700 154.299 14967 91022 -20280.7 106.166
88800 147.941 14833.6 91026.9 -20281.9 101.791
88900 142.71 14728.3 91031.9 -20284 98.1922
89000 139.545 14429.3 91036.8 -20287.5 96.0141
89100 136.693 14156.1 91041.8 -20291.4 94.0521
89200 130.401 13882.5 91046.7 -20293 89.7228
89300 126.702 13658.3 91051.7 -20296.5 87.1776
89400 123.116 13334.2 91056.6 -20300.2 84.7102
89500 116.682 13122.6 91061.5 -20302.2 80.2834
89600 112.916 12831.2 91066.5 -20306.3 77.6921
89700 107.649 12443.3 91071.4 -20309.8 74.068
